ame	0.0018019931437192873	-6.318861924620495	1.7818474890101446
ar$	0.0017976861911423103	-6.321254890344137	1.7825222782390948
nt$	0.0017726288690527582	-6.335291597516641	1.7864804706679949
ted	0.0017672582982921818	-6.33832591732815	1.7873361144851077
whi	0.0017610428421270064	-6.341849121469274	1.7883296181455803
^he	0.0017516882100346433	-6.347175264614101	1.789831530183212
^bo	0.0017469373821479004	-6.349891091547638	1.7905973626163045
^ho	0.0017003625233813322	-6.37691380160647	1.7982174607667276
^si	0.0017000853016174713	-6.37707685175677	1.7982634390622434
wer	0.0016960030909617743	-6.37948091911304	1.798941358825847
^de	0.0016943237359991951	-6.380471593573433	1.7992207178023105
ge$	0.0016941895318216037	-6.3805508048186335	1.7992430544762317
^ba	0.0016871123646534443	-6.38473687143993	1.8004234778478714
thi	0.001673324187386734	-6.3929430996666845	1.80273754125589
^le	0.0016666760729773826	-6.396924011445643	1.8038601132857788
^ne	0.0016603744857728573	-6.400712108217078	1.8049283136675611
oun	0.0016445744476707288	-6.410273622657066	1.8076245524363879
eve	0.001634302820466404	-6.416538975071974	1.8093913108497615
^lo	0.0016204180963137248	-6.425071078891554	1.8117972674837648
ers	0.0016191241276760505	-6.425869937876572	1.812022536668866
ty$	0.0016151100206328627	-6.428352200396993	1.8127225065830437
ad$	0.0016052265840198403	-6.43449035852011	1.8144533976468613
ay$	0.001574811510673243	-6.453619689629276	1.8198476523417617
^pr	0.001562166672877716	-6.461681528469923	1.8221209995783962
out	0.0015592342114449681	-6.463560468346061	1.82265083934072
^on	0.001556794099069713	-6.465126636962563	1.8230924811505858
art	0.0015237802719916629	-6.48656101059556	1.8291367317279956
rea	0.0015193595463208467	-6.489466384021978	1.8299560141250881
use	0.001502227481679936	-6.500806284591366	1.8331537376386309
^me	0.0014801538990372566	-6.515609210776281	1.8373279951500698
^pl	0.0014584432685883024	-6.530385666507077	1.8414947882932782
^un	0.0014430570600845387	-6.540991457294067	1.844485501163444
^bu	0.0014344683933281612	-6.546960956017963	1.8461688321870862
^to	0.0014323671965775105	-6.548426821123235	1.8465821895429226
oth	0.0014298994421477662	-6.550151157359288	1.8470684328299374
one	0.0014268395868986777	-6.552293359631266	1.8476725096059154
^fa	0.0014014241199292246	-6.570266330866389	1.852740683914421
pla	0.0013992592262704036	-6.571812306489045	1.8531766315287481
ill	0.0013934299576491035	-6.575986975922965	1.8543538410226434
in$	0.001393002507328237	-6.576293784237605	1.854440357492155
rt$	0.0013710551166734423	-6.592174677405915	1.8589185894827822
ich	0.0013688261254969658	-6.593801749144584	1.8593774052832495
^in	0.0013622753591925538	-6.598598919007201	1.8607301528469766
hic	0.001351985303951903	-6.606181171278502	1.8628682621033315
^ch	0.0013304389233919417	-6.622246373604375	1.867398467188722
ion	0.0013282660175434136	-6.623880933572927	1.8678593945851973
als	0.0013263438932327135	-6.625329074513566	1.8682677539273687
de$	0.0013200615352834848	-6.630076925831422	1.8696065942201043
^po	0.0013159064137014545	-6.633229562816368	1.870495602139948
ain	0.0013154973914169142	-6.633540440445289	1.8705832661099937
est	0.0013111515797198583	-6.636849459435052	1.871516371983857
^gr	0.0013060614355990255	-6.640739208193692	1.8726132370746194
und	0.00129417775582566	-6.649879723075233	1.8751907587366254
een	0.0012886501461468272	-6.654160006801305	1.876397750264615
man	0.0012866102426474346	-6.655744237999761	1.8768444855179967
^ra	0.0012790323136225904	-6.661651491948841	1.878510264220187
ree	0.001269296701909661	-6.669292309927209	1.880664888342561
^ro	0.0012610757946608332	-6.6757901170167715	1.8824971963411734
der	0.001259939666160386	-6.676691443164919	1.882751360105632
^su	0.0012575961006710996	-6.678553236905542	1.8832763648519548
rou	0.001253150537212192	-6.682094468854289	1.8842749521499762
ave	0.0012524402565946698	-6.682661425468516	1.884434827493272
ove	0.0012507697150407684	-6.683996145145118	1.8848112033237074
own	0.0012487173926473301	-6.685638340336565	1.885274283766555
wor	0.001247346506988469	-6.686736778398908	1.8855840308581304
not	0.001242286007969552	-6.690802041812537	1.8867303890935456
igh	0.0012376044855237744	-6.694577634339188	1.8877950634199343
ive	0.0012322146855079012	-6.698942171334469	1.8890258134155042
ome	0.001219034232830464	-6.709696346161594	1.8920583689042427
ns$	0.0012140911123907539	-6.713759537768333	1.893204142913582
ore	0.0012084337052386683	-6.718430216389017	1.8945212213798501
ds$	0.0011971180897155263	-6.727838202539254	1.8971741669099822
ey$	0.0011877862923638282	-6.735663962806212	1.8993809426628978
age	0.0011845421567514794	-6.7383989446640316	1.9001521765676703
ir$	0.0011824341496395776	-6.740180126557179	1.900654449686095
ot$	0.001182066390132028	-6.740491193951184	1.900742167167745
^te	0.0011566156695278645	-6.762257064408822	1.90687989609484
^tr	0.0011496490705776613	-6.768298539195976	1.908583523553048
et$	0.0011482016685070986	-6.769558327081559	1.9089387694671682
^sa	0.0011410539940695183	-6.775802887513231	1.9106996647767798
has	0.001128999254045909	-6.786423654535903	1.9136946007757725
wn$	0.0011232749451097702	-6.7915068022839495	1.91512799086392
ew$	0.0011223114792975081	-6.792364899626283	1.9153699645947917
ort	0.0011184427934975017	-6.795817924075201	1.9163436783769874
ste	0.0011176832379132817	-6.796497273631319	1.916535247256822
^ea	0.0010891233870933316	-6.82238213833362	1.9238344859050749
ite	0.0010884002869722782	-6.823046287390868	1.924021768416404
ine	0.0010880153012568588	-6.823400066992077	1.9241215302566843
^mi	0.0010877212538946133	-6.8236703638378415	1.9241977509055381
eas	0.0010857037845264004	-6.825526852938677	1.9247212598035266
tat	0.0010848801314245246	-6.8262857760425995	1.9249352675225126
cou	0.001081618769604306	-6.8292964992718685	1.9257842573707122
lso	0.001081457724591196	-6.829445402941101	1.9258262465188043
so$	0.0010791197676347046	-6.831609600131377	1.9264365256126061
par	0.0010757414278447642	-6.834745154815763	1.927320716517183
whe	0.0010743489092736942	-6.836040466684041	1.9276859797920434
fir	0.0010711428315624536	-6.839029133605142	1.9285287500111712
eat	0.0010602310304005423	-6.849268441398452	1.9314161188282715
hen	0.001058329337173595	-6.851063711211686	1.9319223645805867
our	0.001058272851236161	-6.851117085376899	1.9319374154906077
^ti	0.0010579531648668532	-6.851419214137539	1.9320226123788966
its	0.0010527672750790223	-6.8563330815778665	1.933408267337705
ost	0.0010505402869499722	-6.858450688152818	1.9340054084057172
int	0.001048326919543424	-6.860559795599142	1.934600152815726
^pe	0.0010389546606337056	-6.869540205320842	1.9371325266361674
ss$	0.0010372821160323775	-6.871151336557816	1.9375868473957145
com	0.0010371659392816265	-6.871263343942696	1.9376184322095433
^sp	0.0010362293143048827	-6.872166813784091	1.9378732004712163
^sc	0.0010349044987368367	-6.873446128273954	1.9382339526665655
ast	0.0010259777175748253	-6.8821092502327215	1.9406768549317779
sed	0.0010044477620037634	-6.903317379039873	1.9466573070309738
ow$	0.001003961822698036	-6.903801283636735	1.946793762646103
ck$	0.0009851636232075626	-6.922702815656207	1.9521237805779892
ny$	0.000984085583082491	-6.92379769001677	1.952432522746029
son	0.0009831056922813294	-6.924793923473554	1.9527134492965081
irs	0.000981896652854549	-6.926024496640395	1.9530604569908583
rin	0.0009779682762412257	-6.93003332583672	1.954190901416224
had	0.0009766134149617784	-6.931419670037674	1.9545818347777757
fte	0.0009762292304653297	-6.931813131848132	1.954692786551584
ong	0.0009756339247701023	-6.9324231189899965	1.9548647960162668
ic$	0.0009749777264331023	-6.933095931911368	1.9550545216391435
ght	0.0009736316785623327	-6.93447747926654	1.9554441023445184
tor	0.0009705870464736873	-6.93760946697786	1.9563272874030941
ls$	0.0009640947691541362	-6.9443209599344895	1.9582198523958
^cl	0.0009569755379900154	-6.951732727976971	1.960309887030702
^na	0.0009529746510598442	-6.955922253761584	1.9614912858472153
^us	0.0009515080197339848	-6.957462442746527	1.9619256016952524
^ye	0.0009421133266930869	-6.9673849862787955	1.964723646578727
ide	0.000940032561026189	-6.969596043910592	1.9653471397862494
ral	0.0009390258293895092	-6.970667571797261	1.9656492985130964
lea	0.0009380331190848167	-6.9717253013886005	1.9659475662769539
rd$	0.000934619926269651	-6.9753706072857575	1.9669755012495815
rst	0.0009284204944838894	-6.982025808749597	1.9688521926789344
who	0.0009267659773094019	-6.983809475931622	1.969355166620672
new	0.0009264506976444329	-6.984149727206361	1.969451113626123
but	0.0009193587079253158	-6.9918341875810155	1.9716180444099125
sin	0.0009181733044581708	-6.993124400348572	1.9719818697961267
ser	0.0009169069778749855	-6.994504532647285	1.9723710514716086
ies	0.0009124534022263708	-6.999373539864835	1.9737440563557256
unt	0.0009042861766485795	-7.008364680579749	1.9762794561947035
^du	0.0008988839577386606	-7.01435661109144	1.9779691127284187
hei	0.0008944888710749068	-7.019258096596634	1.9793512761217695
res	0.0008881231863527258	-7.026400101223114	1.981365240528969
^it	0.0008778327305025896	-7.038054494434913	1.9846516474054143
era	0.0008743061652030703	-7.042079940214655	1.9857867775190874
any	0.0008736487650376142	-7.0428321337467406	1.9859988875750414
rn$	0.0008716184761658701	-7.0451587571310235	1.986654969015752
hav	0.0008657912105919968	-7.051866774784319	1.9885465540122826
ork	0.000863008577106769	-7.05508592822019	1.9894543188178555
eir	0.0008619625857405252	-7.056298692255874	1.9897963045389433
nce	0.0008612811490059482	-7.057089569084678	1.9900193228464063
yea	0.0008569589732685276	-7.0621205130112195	1.991437992048202
ime	0.0008558348630526409	-7.063433117427987	1.9918081316258636
lle	0.0008550628885743752	-7.06433553784431	1.9920626039615528
war	0.0008405848617738954	-7.081412644389709	1.9968781545750132
^af	0.0008399631158526352	-7.082152576790218	1.9970868071307444
ade	0.0008371083726600448	-7.085557018365193	1.9980468210927862
ber	0.0008356221114694034	-7.087334066844748	1.998547928635397
^da	0.0008326692189529026	-7.090874090755919	1.9995461752805057
cen	0.0008311621260690233	-7.092685684581895	2.000057024219512
^br	0.0008307414861094077	-7.093191899220957	2.0001997710138357
aft	0.000828098264725081	-7.096378733416392	2.0010984221596857
ice	0.0008279768800510206	-7.096525326612554	2.0011397597805427
^di	0.0008266352388845899	-7.098147025674357	2.00159706054699
cal	0.0008259746338432509	-7.0989464945477145	2.001822501713695
mar	0.0008252707629774942	-7.099799027926149	2.0020629064697704
lay	0.0008246974908039612	-7.100493916685721	2.0022588572289663
tur	0.0008234235526405543	-7.102039844907667	2.00269479147683
^vi	0.000819903797702286	-7.106323544463751	2.003902746230192
el$	0.0008195981326649654	-7.106696419951362	2.0040078928941383
she	0.0008167798449355417	-7.110140967060356	2.004979216162498
ist	0.0008162049703240671	-7.110845045420241	2.0051777582848924
han	0.000814290858203074	-7.1131929361254045	2.005839836869196
per	0.0008091422250973805	-7.119535852775987	2.00762846751846
us$	0.0008079708429622227	-7.120984585537068	2.008036993747292
rie	0.000807863079010664	-7.121117970472553	2.0080746067882482
sto	0.0008067814334002243	-7.122457764791273	2.0084524136102804
les	0.000804088135830229	-7.125801673113935	2.0093953578808303
gh$	0.0008036005940865605	-7.126408185742334	2.0095663875720717
rk$	0.0008026207032853991	-7.127628305192036	2.0099104474365976
ke$	0.0008009317336951715	-7.129734840875987	2.0105044666387477
^tw	0.000800591616242111	-7.13015958330411	2.010624239192422
ard	0.0007986939291100172	-7.132532753033863	2.011293446175325
ht$	0.0007968727583896248	-7.134815542622695	2.0119371669822237
con	0.0007959481516974414	-7.135976510299827	2.012264546716897
ee$	0.0007937119495502284	-7.13878994648093	2.0130579038521836
^ta	0.0007928734738973948	-7.1398469027828115	2.013355953557173
med	0.0007911320244645867	-7.142045695825162	2.013975988289393
^ag	0.0007830785719806342	-7.152277519650799	2.01686124671238
^ce	0.0007820173574539472	-7.153633621432626	2.017243652054294
ho$	0.0007811824872864817	-7.154701776921067	2.01754485980304
^ga	0.0007804401579101317	-7.155652492427848	2.0178129508072
owe	0.0007717261003848402	-7.166880863140775	2.020979224164519
sho	0.0007683581764415189	-7.171254557960995	2.022212556562991
led	0.0007663651442519121	-7.173851812180182	2.0229449528337096
ugh	0.0007652975199734595	-7.175245884747587	2.0233380655070614
ven	0.0007644714632146718	-7.176325860676181	2.0236426064860407
ace	0.0007614604823227956	-7.1802722814959195	2.0247554524561084
^ac	0.0007613282811926307	-7.180445911790106	2.024804414232359
red	0.0007612413489343102	-7.180560103294646	2.0248366149431924
lan	0.0007612289300402644	-7.18057641743124	2.024841215344922
ue$	0.000759932557745678	-7.182280868429825	2.0253218512202107
hey	0.000758989923626654	-7.18352205651098	2.025671852200162
ars	0.0007581470412694816	-7.18463320529108	2.025985183570171
two	0.0007549990519336164	-7.188794064433102	2.02715849871818
^ri	0.0007538144496854421	-7.190364308191269	2.027601289671836
ead	0.0007537543582626399	-7.190444027833274	2.0276237697078976
tra	0.0007477139684425615	-7.198490048251724	2.0298926563286477
nde	0.000747492431397164	-7.198786377971878	2.0299762179532053
lin	0.0007461455823074237	-7.2005898262537595	2.030484769941042
tes	0.0007430520758615658	-7.204744427059856	2.0316563203092084
^mu	0.000742965944822216	-7.204860348991148	2.031689008980785
^cr	0.0007422764958979319	-7.2057887482273975	2.031950807049432
^ot	0.0007389570457023377	-7.210270763600738	2.033214684616937
how	0.0007383993972987332	-7.211025691001949	2.033427565593018
pro	0.0007383425107518138	-7.211102734318235	2.033449290935541
thr	0.0007377500093229839	-7.211905531504175	2.0336756706486945
hou	0.0007344738249518073	-7.2163561995383585	2.034930708621629
tim	0.0007339738643140929	-7.217037137185218	2.0351227253250643
ack	0.0007319167346068305	-7.219843801010162	2.0359141727326246
ell	0.0007307265238258614	-7.221471280625325	2.036373103549643
lat	0.000730436081948984	-7.221868829644928	2.0364852078701343
il$	0.0007274799845566005	-7.225924071934081	2.0376287402619564
ct$	0.0007260850623286185	-7.227843384260948	2.038169964598087
ord	0.0007205842934853039	-7.235448156327871	2.0403144241817257
kin	0.0007204921533036739	-7.235576033210408	2.04035048401414
cho	0.0007171054007145412	-7.240287725777176	2.041679127948639
eco	0.0007167344363311088	-7.240805167658932	2.0418250406982312
oug	0.0007150751118427971	-7.243122969259404	2.0424786344958314
lar	0.0007115854026159299	-7.248015115851337	2.0438581644214247
ile	0.0007101291871366897	-7.250063650766835	2.0444358280638455
^do	0.000707677056476874	-7.253522703251401	2.0454112416838144
ect	0.0007075700937442861	-7.2536738609241445	2.0454538664353654
orm	0.0007072179580066651	-7.254171653854268	2.045594238403161
ol$	0.0007042334173408219	-7.25840069803692	2.0467867809602964
now	0.0006989954483198957	-7.265866327454246	2.048892003892817
ose	0.0006975592633149229	-7.2679230825520476	2.0494719855335375
oul	0.0006908823050226264	-7.27754107428596	2.052184150259533
bec	0.0006906884100317178	-7.277821762042393	2.0522633010274975
uni	0.0006906844039368644	-7.277827562207002	2.052264936608219
mbe	0.0006843675935718958	-7.2870153671960205	2.0548557935448786
act	0.0006824759155820821	-7.289783320052235	2.055636324897736
^jo	0.0006817548185084556	-7.290840468411033	2.0559344287606005
ake	0.0006801167263228673	-7.293246118168231	2.0566127947433412
can	0.0006793479567204844	-7.294377106996287	2.056931720782146
mil	0.0006760437296853334	-7.299252795129917	2.0583066096089224
^fe	0.0006746427983150711	-7.301327194842339	2.058891566831105
wo$	0.0006734393674210855	-7.303112592267286	2.0593950286817484
am$	0.0006707773173909475	-7.30707334285207	2.0605119154832456
ple	0.0006683596391468718	-7.3106841473468025	2.0615301214511867
cha	0.0006672663758613568	-7.312321227663291	2.061991759557232
bee	0.0006671229576656022	-7.312536184711737	2.062052375010076
ins	0.0006625331747919693	-7.319439926199927	2.063999151911083
uld	0.0006587085560353512	-7.325229373127126	2.065631710367503
^ci	0.0006580515564793803	-7.326227276396289	2.065913107786159
ase	0.0006572162857024295	-7.327497391672358	2.066271265907418
ess	0.0006518541277410454	-7.335689751527533	2.068581418591738
^ge	0.0006518377027521461	-7.335714949183169	2.068588524045214
mor	0.000646647005650491	-7.343709998670471	2.0708430374407283
ks$	0.000642338050026087	-7.350395835184126	2.0727283676071258
ity	0.0006381256412876519	-7.356975364089686	2.0745837202321864
^ab	0.0006376901787770785	-7.357658005769833	2.0747762174537074
ran	0.0006342601603635283	-7.363051340120047	2.0762970766501834
id$	0.0006313533379378426	-7.367644887108778	2.0775924048699106
fou	0.0006304347403879395	-7.369100912455615	2.078002987525323
ool	0.0006272390785233178	-7.374182784549968	2.0794360178935785
ms$	0.0006272354730379497	-7.374188532750064	2.0794376388208957
tio	0.0006266802282912572	-7.375074150152246	2.079687372896925
old	0.0006233663866284579	-7.380376111512946	2.0811824659453397
^of	0.000620137073567067	-7.385570017962638	2.082647088732788
car	0.0006177025697246067	-7.3895034951211525	2.083756284737003
hoo	0.0006147460717227379	-7.394301266928669	2.085109202042374
ned	0.0006144684493493916	-7.394752973889997	2.085236578288985
^go	0.0006129549467137465	-7.397219121117723	2.08593200387316
mos	0.0006101971510166104	-7.4017284546263795	2.0872035848453923
uri	0.0006037253047808121	-7.4123912568886	2.0902103743058045
ded	0.0006028291413620884	-7.4138767490458495	2.090629266267983
mes	0.0006013989654993958	-7.416252007565306	2.0912990622659224
low	0.0005986407691927741	-7.420848857292599	2.092595321820514
^ou	0.000595846117422986	-7.425528116479592	2.093914819909289
ure	0.0005942040191425442	-7.428287831002829	2.0946930281455627
ese	0.0005915495806926278	-7.432765056093139	2.095955554907513
to$	0.0005910980938026405	-7.433528574969737	2.096170858582337
em$	0.0005902888626422374	-7.434898543179649	2.0965571740999063
ten	0.0005887344978390868	-7.437535243614551	2.0973006937566496
inc	0.0005885017437280996	-7.437930668263915	2.097412199028796
sch	0.0005870871916353354	-7.4403372114575514	2.098090816950493
ur$	0.0005863584829814873	-7.44157920972519	2.0984410463938556
hea	0.0005852596111631775	-7.44345502940742	2.09897000629684
ous	0.0005850965631026408	-7.443733659221448	2.099048576748357
nam	0.0005826408269574571	-7.447939638727293	2.100234615327886
mal	0.0005803353193692789	-7.451904484636945	2.1013526569646084
tho	0.0005793005450686248	-7.4536891389530675	2.10185590926698
ass	0.0005788021868688518	-7.454549784933413	2.1020986016849026
nte	0.0005787589210444342	-7.454624538350994	2.1021196813019287
ner	0.0005781295635429524	-7.455712556032822	2.1024264899642304
uch	0.0005780550501786776	-7.455841451303514	2.1024628369705693
hin	0.000576171384378571	-7.459105399201413	2.1033832333070475
cam	0.0005744435556682647	-7.462108714991792	2.104230134341384
tin	0.000572868359171876	-7.4648546073088715	2.105004444872085
rth	0.0005727297482899455	-7.465096595981346	2.105072682936718
hes	0.0005725138197773429	-7.465473683478158	2.10517901733955
eca	0.0005685734248794591	-7.472380097652742	2.1071265479078467
it$	0.0005681712129561696	-7.473087753403536	2.1073260988139557
ces	0.0005654947409845591	-7.477809562213395	2.1086575954144195
nto	0.0005653897812993979	-7.477995186268538	2.108709939295407
^ru	0.0005641302650774636	-7.480225366685456	2.10933882491173
ach	0.0005615847924075618	-7.484747784665681	2.1106140955567367
mon	0.0005607487204116404	-7.486237666489626	2.1110342253552017
pri	0.0005576752444400499	-7.4917337642216255	2.11258406266134
^ev	0.0005569144870273739	-7.493098854010873	2.11296900251954
nge	0.000550586860206301	-7.504525830040527	2.1161912803265737
lon	0.0005500592575140975	-7.505484544606673	2.1164616269748695
nit	0.0005495072176432878	-7.506488649278221	2.116744773118755
sea	0.0005488902790358518	-7.507611992465322	2.117061543173412
^yo	0.0005486150603194177	-7.508113527560113	2.1172029703892563
gro	0.0005456168989310727	-7.5135934788005425	2.118748254567664
ene	0.000544404254018924	-7.515818473075458	2.1193756777506856
rge	0.0005439107031329751	-7.516725473234815	2.119631441522036
ger	0.0005406457358273882	-7.522746325726021	2.1213292537263753
riv	0.0005403308567719046	-7.5233289083028225	2.121493535414122
tre	0.0005392744495590418	-7.525285933789514	2.122045394434146
^dr	0.0005384612123037852	-7.526795093110086	2.122470960268304
tle	0.0005377549377811165	-7.528107607559909	2.122841074476306
tea	0.0005370823144552171	-7.5293591894385665	2.1231940063894226
gre	0.0005357454806026105	-7.5318513592922525	2.1238967700593605
win	0.0005302667452809901	-7.5421303850445405	2.1267953388910072
ang	0.0005300556240822117	-7.5425286058265755	2.1269076326408953
um$	0.0005296898676220888	-7.543218878118383	2.127102281608473
ook	0.0005290597089016363	-7.544409261205823	2.1274379561556644
wee	0.0005284087184879457	-7.545640485664287	2.1277851475068754
ust	0.0005262634546939068	-7.549708606180204	2.128932311412773
lac	0.0005194683166034325	-7.562704737536184	2.132597073248013
ory	0.0005191470277961834	-7.563323424366164	2.132771535926203
ant	0.0005172645638245328	-7.566956085476843	2.1337959052122715
dur	0.0005165671027105417	-7.568305359720186	2.1341763852656683
eri	0.0005151697768256476	-7.571014047888568	2.134940204647848
sou	0.0005120181820044143	-7.5771504218279215	2.1366705925920537
ati	0.0005112694428762986	-7.578613821254498	2.137083254654427
loc	0.0005109681845433169	-7.579203230866554	2.1372494614887856
cit	0.0005090520693748971	-7.582960249249119	2.1383088981169314
^pu	0.0005082700796594975	-7.584497598790083	2.138742413273929
nly	0.0005062025341056162	-7.588573703730625	2.1398918286971313
^ov	0.000504469096862515	-7.592003975026922	2.1408591263480132
hil	0.0005034162951350202	-7.594093105633961	2.141448237515621
usi	0.0005025906389857178	-7.595734558205874	2.1419111085481712
ntr	0.0005021375496577892	-7.596636472502225	2.1421654381637616
ved	0.0004998184213471091	-7.6012656828054475	2.143470823034217
^ki	0.0004998080055004901	-7.601286522283756	2.143476699531051
sh$	0.0004996854189979735	-7.601531819551605	2.143545870582103
^ve	0.0004995299825176585	-7.601842936616721	2.1436336020704436
arg	0.0004989507012018451	-7.603003262280004	2.1439608007644835
ied	0.0004975409564229053	-7.605832680285949	2.1447586645933496
^kn	0.0004973242266913319	-7.606268376978687	2.1448815261255665
oin	0.0004970786530768135	-7.6067622887010025	2.1450208036367227
tal	0.0004954477718619615	-7.610048614670081	2.145947510335797
erv	0.0004939955624775747	-7.612984023655615	2.1467752624203476
abo	0.000493415880552276	-7.614158168427761	2.1471063579465577
nor	0.0004932948964877009	-7.614403395434492	2.14717550918477
ath	0.0004925557719872337	-7.615902861149919	2.1475983415320763
spe	0.0004918563078258159	-7.617323941393597	2.147999070064221
^ex	0.000491542229989303	-7.617962701438715	2.148179193161711
hig	0.0004901192650973466	-7.620861798318278	2.1489967056436847
tte	0.0004900295285726287	-7.6210449062821874	2.149048340015444
way	0.0004888749720358555	-7.623403782089609	2.1497135162741565
ind	0.00048792072024175635	-7.625357623829933	2.1502644775137676
til	0.0004855663382963657	-7.630194640439743	2.151628461408859
cor	0.000485466586534514	-7.63040009539323	2.1516863973785547
him	0.00048287584499276794	-7.635750987059054	2.153195288218781
onl	0.000482841392577028	-7.635822337997847	2.1532154083753285
gen	0.00048278090054474043	-7.635947629289892	2.1532507391005113
